,index,Latitude,LatitudeDir,Longitude,LongitudeDir,Altitude,Category
5884,9250,,,,,,
5885,9251,,,,,,
5886,9252,,,,,,
5887,9253,,,,,,
5888,9254,,,,,,
5889,9255,,,,,,
5890,9256,,,,,,
5891,9257,,,,,,
5892,9258,,,,,,
5893,9259,,,,,,
5894,9260,,,,,,
5895,9261,,,,,,
5896,9262,,,,,,
5897,9263,,,,,,
5898,9264,,,,,,
5899,9265,,,,,,
5900,9266,,,,,,
5901,9267,,,,,,
5902,9268,,,,,,
5903,9269,,,,,,
5904,9270,,,,,,
5905,9271,,,,,,
5906,9272,,,,,,
5907,9273,,,,,,
5908,9274,,,,,,
5909,9275,,,,,,
5910,9276,,,,,,
5911,9277,,,,,,
5912,9278,,,,,,
5913,9279,,,,,,
5914,9280,,,,,,
5915,9281,,,,,,
5916,9282,,,,,,
5917,9283,,,,,,
5918,9284,,,,,,
5919,9285,,,,,,
5920,9286,,,,,,
5921,9287,,,,,,
5922,9288,,,,,,
5923,9289,,,,,,
5924,9290,,,,,,
5925,9291,,,,,,
5926,9292,,,,,,
5927,9293,,,,,,
5928,9294,,,,,,
5929,9295,,,,,,
5930,9296,,,,,,
5931,9297,,,,,,
5932,9298,,,,,,
5933,9299,,,,,,
5934,9300,,,,,,
5935,9301,,,,,,
5936,9302,,,,,,
5937,9303,,,,,,
5938,9304,,,,,,
5939,9305,,,,,,
5940,9306,,,,,,
5941,9307,,,,,,
5942,9308,,,,,,
5943,9309,,,,,,
5944,9310,,,,,,
5945,9311,,,,,,
5946,9312,,,,,,
5947,9313,,,,,,
5948,9314,,,,,,
5949,9315,,,,,,
5950,9316,,,,,,
5951,9317,,,,,,
5952,9318,,,,,,
5953,9319,,,,,,
5954,9320,,,,,,
5955,9321,,,,,,
5956,9322,,,,,,
5957,9323,,,,,,
5958,9324,,,,,,
5959,9325,,,,,,
5960,9326,,,,,,
5961,9327,,,,,,
5962,9328,,,,,,
5963,9329,,,,,,
5964,9330,,,,,,
5965,9331,,,,,,
5966,9332,,,,,,
5967,9333,,,,,,
5968,9334,,,,,,
5969,9335,,,,,,
5970,9336,,,,,,
5971,9337,,,,,,
5972,9338,,,,,,
5973,9339,,,,,,
5974,9340,,,,,,
5975,9341,,,,,,
5976,9342,,,,,,
5977,9343,,,,,,
5978,9344,,,,,,
5979,9345,,,,,,
5980,9346,,,,,,
5981,9347,,,,,,
5982,9348,,,,,,
5983,9349,,,,,,
5984,9350,,,,,,
5985,9351,,,,,,
5986,9352,,,,,,
5987,9353,,,,,,
5988,9354,,,,,,
5989,9355,,,,,,
5990,9356,,,,,,
5991,9357,,,,,,
5992,9358,,,,,,
5993,9359,,,,,,
5994,9360,,,,,,
5995,9361,,,,,,
5996,9362,,,,,,
5997,9363,,,,,,
5998,9364,,,,,,
5999,9365,,,,,,
6000,9366,,,,,,
6001,9367,,,,,,
6002,9368,,,,,,
6003,9369,,,,,,
6004,9370,,,,,,
6005,9371,,,,,,
6006,9372,,,,,,
6007,9373,,,,,,
6008,9374,,,,,,
6009,9375,,,,,,
6010,9376,,,,,,
6011,9377,,,,,,
6012,9378,,,,,,
6013,9379,,,,,,
6014,9380,,,,,,
6015,9381,,,,,,
6016,9382,,,,,,
6017,9383,,,,,,
6018,9384,,,,,,
6019,9385,,,,,,
6020,9386,,,,,,
6021,9387,,,,,,
6022,9388,,,,,,
6023,9389,,,,,,
6024,9390,,,,,,
6025,9391,,,,,,
6026,9392,,,,,,
6027,9393,,,,,,
6028,9394,,,,,,
6029,9395,,,,,,
6030,9396,,,,,,
6031,9397,,,,,,
6032,9398,,,,,,
6033,9399,,,,,,
6034,9400,,,,,,
6035,9401,,,,,,
6036,9402,,,,,,
6037,9403,,,,,,
6038,9404,,,,,,
6039,9405,,,,,,
6040,9406,,,,,,
6041,9407,,,,,,
6042,9408,,,,,,
6043,9409,,,,,,
6044,9410,,,,,,
6045,9411,,,,,,
6046,9412,,,,,,
6047,9413,,,,,,
6048,9414,,,,,,
6049,9415,,,,,,
6050,9416,,,,,,
6051,9417,,,,,,
6052,9418,,,,,,
6053,9419,,,,,,
6054,9420,,,,,,
6055,9421,,,,,,
6056,9422,,,,,,
6057,9423,,,,,,
6058,9424,,,,,,
6059,9425,,,,,,
6060,9426,,,,,,
6061,9427,,,,,,
6062,9428,,,,,,
6063,9429,,,,,,
6064,9430,,,,,,
6065,9431,,,,,,
6066,9432,,,,,,
6067,9433,,,,,,
6068,9434,,,,,,
6069,9435,,,,,,
6070,9436,,,,,,
6071,9437,,,,,,
6072,9438,,,,,,
6073,9439,,,,,,
6074,9440,,,,,,
6075,9441,,,,,,
6076,9442,,,,,,
6077,9443,,,,,,
6078,9444,,,,,,
6079,9445,,,,,,
6080,9446,,,,,,
6081,9447,,,,,,
6082,9448,,,,,,
6083,9449,,,,,,
6084,9450,,,,,,
6085,9451,,,,,,
6086,9452,,,,,,
6087,9453,,,,,,
6088,9454,,,,,,
6089,9455,,,,,,
6090,9456,,,,,,
6091,9457,,,,,,
6092,9458,,,,,,
6093,9459,,,,,,
6094,9460,,,,,,
6095,9461,,,,,,
6096,9462,,,,,,
6097,9463,,,,,,
6098,9464,,,,,,
6099,9465,,,,,,
6100,9466,,,,,,
6101,9467,,,,,,
6102,9468,,,,,,
6103,9469,,,,,,
6104,9470,,,,,,
6105,9471,,,,,,
6106,9472,,,,,,
6107,9473,,,,,,
6108,9474,,,,,,
6109,9475,,,,,,
6110,9476,,,,,,
6111,9477,,,,,,
6112,9478,,,,,,
6113,9479,,,,,,
6114,9480,,,,,,
6115,9481,,,,,,
6116,9482,,,,,,
6117,9483,,,,,,
6118,9484,,,,,,
6119,9485,,,,,,
6120,9486,,,,,,
6121,9487,,,,,,
6122,9488,,,,,,
6123,9489,,,,,,
6124,9490,,,,,,
6125,9491,,,,,,
6126,9492,,,,,,
6127,9493,,,,,,
6128,9494,,,,,,
6129,9495,,,,,,
6130,9496,,,,,,
6131,9497,,,,,,
6132,9498,,,,,,
6133,9499,,,,,,
6134,9500,,,,,,
6135,9501,,,,,,
6136,9502,,,,,,
6137,9503,,,,,,
6138,9504,,,,,,
6139,9505,,,,,,
6140,9506,,,,,,
6141,9507,,,,,,
6142,9508,,,,,,
6143,9509,,,,,,
6144,9510,,,,,,
6145,9511,,,,,,
6146,9512,,,,,,
6147,9513,,,,,,
6148,9514,,,,,,
6149,9515,,,,,,
6150,9516,,,,,,
6151,9517,,,,,,
6152,9518,,,,,,
6153,9519,,,,,,
6154,9520,,,,,,
6155,9521,,,,,,
6156,9522,,,,,,
6157,9523,,,,,,
6158,9524,,,,,,
6159,9525,,,,,,
6160,9526,,,,,,
6161,9527,,,,,,
6162,9528,,,,,,
6163,9529,,,,,,
6164,9530,,,,,,
6165,9531,,,,,,
6166,9532,,,,,,
6167,9533,,,,,,
6168,9534,,,,,,
6169,9535,,,,,,
6170,9536,,,,,,
6171,9537,,,,,,
6172,9538,,,,,,
6173,9539,,,,,,
6174,9540,,,,,,
6175,9541,,,,,,
6176,9542,,,,,,
6177,9543,,,,,,
6178,9544,,,,,,
6179,9545,,,,,,
6180,9546,,,,,,
6181,9547,,,,,,
6182,9548,,,,,,
6183,9549,,,,,,
6184,9550,,,,,,
6185,9551,,,,,,
6186,9552,,,,,,
6187,9553,,,,,,
6188,9554,,,,,,
6189,9555,,,,,,
6190,9556,,,,,,
6191,9557,,,,,,
6192,9558,,,,,,
6193,9559,,,,,,
6194,9560,,,,,,
6195,9561,,,,,,
6196,9562,,,,,,
6197,9563,,,,,,
6198,9564,,,,,,
6199,9565,,,,,,
6200,9566,,,,,,
6201,9567,,,,,,
6202,9568,,,,,,
6203,9569,,,,,,
6204,9570,,,,,,
6205,9571,,,,,,
6206,9572,,,,,,
6207,9573,,,,,,
6208,9574,,,,,,
6209,9575,,,,,,
6210,9576,,,,,,
6211,9577,,,,,,
6212,9578,,,,,,
6213,9579,,,,,,
6214,9580,,,,,,
6215,9581,,,,,,
6216,9582,,,,,,
6217,9583,,,,,,
6218,9584,,,,,,
6219,9585,,,,,,
6220,9586,,,,,,
6221,9587,,,,,,
6222,9588,,,,,,
6223,9589,,,,,,
6224,9590,,,,,,
6225,9591,,,,,,
6226,9592,,,,,,
6227,9593,,,,,,
6228,9594,,,,,,
6229,9595,,,,,,
6230,9596,,,,,,
6231,9597,,,,,,
6232,9598,,,,,,
6233,9599,,,,,,
6234,9600,,,,,,
6235,9601,,,,,,
6236,9602,,,,,,
6237,9603,,,,,,
6238,9604,,,,,,
6239,9605,,,,,,
6240,9606,,,,,,
6241,9607,,,,,,
6242,9608,,,,,,
6243,9609,,,,,,
6244,9610,,,,,,
6245,9611,,,,,,
6246,9612,,,,,,
6247,9613,,,,,,
6248,9614,,,,,,
6249,9615,,,,,,
6250,9616,,,,,,
6251,9617,,,,,,
6252,9618,,,,,,
6253,9619,,,,,,
6254,9620,,,,,,
6255,9621,,,,,,
6256,9622,,,,,,
6257,9623,,,,,,
6258,9624,,,,,,
6259,9625,,,,,,
6260,9626,,,,,,
6261,9627,,,,,,
6262,9628,,,,,,
6263,9629,,,,,,
6264,9630,,,,,,
6265,9631,,,,,,
6266,9632,,,,,,
6267,9633,,,,,,
6268,9634,,,,,,
6269,9635,,,,,,
6270,9636,,,,,,
6271,9637,,,,,,
6272,9638,,,,,,
6273,9639,,,,,,
6274,9640,,,,,,
6275,9641,,,,,,
6276,9642,,,,,,
6277,9643,,,,,,
6278,9644,,,,,,
6279,9645,,,,,,
6280,9646,,,,,,
6281,9647,,,,,,
6282,9648,,,,,,
6283,9649,,,,,,
6284,9650,,,,,,
6285,9651,,,,,,
6286,9652,,,,,,
6287,9653,,,,,,
6288,9654,,,,,,
6289,9655,,,,,,
6290,9656,,,,,,
6291,9657,,,,,,
6292,9658,,,,,,
6293,9659,,,,,,
6294,9660,,,,,,
6295,9661,,,,,,
6296,9662,,,,,,
6297,9663,,,,,,
6298,9664,,,,,,
6299,9665,,,,,,
6300,9666,,,,,,
6301,9667,,,,,,
6302,9668,,,,,,
6303,9669,,,,,,
6304,9670,,,,,,
6305,9671,,,,,,
6306,9672,,,,,,
6307,9673,,,,,,
6308,9674,,,,,,
6309,9675,,,,,,
6310,9676,,,,,,
6311,9677,,,,,,
6312,9678,,,,,,
6313,9679,,,,,,
6314,9680,,,,,,
6315,9681,,,,,,
6316,9682,,,,,,
6317,9683,,,,,,
6318,9684,,,,,,
6319,9685,,,,,,
6320,9686,,,,,,
6321,9687,,,,,,
6322,9688,,,,,,
6323,9689,,,,,,
6324,9690,,,,,,
6325,9691,,,,,,
6326,9692,,,,,,
6327,9693,,,,,,
6328,9694,,,,,,
6329,9695,,,,,,
6330,9696,,,,,,
6331,9697,,,,,,
6332,9698,,,,,,
6333,9699,,,,,,
6334,9700,,,,,,
6335,9701,,,,,,
6336,9702,,,,,,
6337,9703,,,,,,
6338,9704,,,,,,
6339,9705,,,,,,
6340,9706,,,,,,
6341,9707,,,,,,
6342,9708,,,,,,
6343,9709,,,,,,
6344,9710,,,,,,
6345,9711,,,,,,
6346,9712,,,,,,
6347,9713,,,,,,
6348,9714,,,,,,
6349,9715,,,,,,
6350,9716,,,,,,
6351,9717,,,,,,
6352,9718,,,,,,
6353,9719,,,,,,
6354,9720,,,,,,
6355,9721,,,,,,
6356,9722,,,,,,
6357,9723,,,,,,
6358,9724,,,,,,
6359,9725,,,,,,
6360,9726,,,,,,
6361,9727,,,,,,
6362,9728,,,,,,
6363,9729,,,,,,
6364,9730,,,,,,
6365,9731,,,,,,
6366,9732,,,,,,
6367,9733,,,,,,
6368,9734,,,,,,
6369,9735,,,,,,
6370,9736,,,,,,
6371,9737,,,,,,
6372,9738,,,,,,
6373,9739,,,,,,
6374,9740,,,,,,
6375,9741,,,,,,
6376,9742,,,,,,
6377,9743,,,,,,
6378,9744,,,,,,
6379,9745,,,,,,
6380,9746,,,,,,
6381,9747,,,,,,
6382,9748,,,,,,
6383,9749,,,,,,
6384,9750,,,,,,
6385,9751,,,,,,
6386,9752,,,,,,
6387,9753,,,,,,
6388,9754,,,,,,
6389,9755,,,,,,
6390,9756,,,,,,
6391,9757,,,,,,
6392,9758,,,,,,
6393,9759,,,,,,
6394,9760,,,,,,
6395,9761,,,,,,
6396,9762,,,,,,
6397,9763,,,,,,
6398,9764,,,,,,
6399,9765,,,,,,
6400,9766,,,,,,
6401,9767,,,,,,
6402,9768,,,,,,
6403,9769,,,,,,
6404,9770,,,,,,
6405,9771,,,,,,
6406,9772,,,,,,
6407,9773,,,,,,
6408,9774,,,,,,
6409,9775,,,,,,
6410,9776,,,,,,
6411,9777,,,,,,
6412,9778,,,,,,
6413,9779,,,,,,
6414,9780,,,,,,
6415,9781,,,,,,
6416,9782,,,,,,
6417,9783,,,,,,
6418,9784,,,,,,
6419,9785,,,,,,
6420,9786,,,,,,
6421,9787,,,,,,
6422,9788,,,,,,
6423,9789,,,,,,
6424,9790,,,,,,
6425,9791,,,,,,
6426,9792,,,,,,
6427,9793,,,,,,
6428,9794,,,,,,
6429,9795,,,,,,
6430,9796,,,,,,
6431,9797,,,,,,
6432,9798,,,,,,
6433,9799,,,,,,
6434,9800,,,,,,
6435,9801,,,,,,
6436,9802,,,,,,
6437,9803,,,,,,
6438,9804,,,,,,
6439,9805,,,,,,
6440,9806,,,,,,
6441,9807,,,,,,
6442,9808,,,,,,
6443,9809,,,,,,
6444,9810,,,,,,
6445,9811,,,,,,
6446,9812,,,,,,
6447,9813,,,,,,
6448,9814,,,,,,
6449,9815,,,,,,
6450,9816,,,,,,
6451,9817,,,,,,
6452,9818,,,,,,
6453,9819,,,,,,
6454,9820,,,,,,
6455,9821,,,,,,
6456,9822,,,,,,
6457,9823,,,,,,
6458,9824,,,,,,
6459,9825,,,,,,
6460,9826,,,,,,
6461,9827,,,,,,
6462,9828,,,,,,
6463,9829,,,,,,
6464,9830,,,,,,
6465,9831,,,,,,
6466,9832,,,,,,
6467,9833,,,,,,
6468,9834,,,,,,
6469,9835,,,,,,
6470,9836,,,,,,
6471,9837,,,,,,
6472,9838,,,,,,
6473,9839,,,,,,
6474,9840,,,,,,
6475,9841,,,,,,
6476,9842,,,,,,
6477,9843,,,,,,
6478,9844,,,,,,
6479,9845,,,,,,
6480,9846,,,,,,
6481,9847,,,,,,
6482,9848,,,,,,
6483,9849,,,,,,
6484,9850,,,,,,
6485,9851,,,,,,
6486,9852,,,,,,
6487,9853,,,,,,
6488,9854,,,,,,
6489,9855,,,,,,
6490,9856,,,,,,
6491,9857,,,,,,
6492,9858,,,,,,
6493,9859,,,,,,
6494,9860,,,,,,
6495,9861,,,,,,
6496,9862,,,,,,
6497,9863,,,,,,
6498,9864,,,,,,
6499,9865,,,,,,
6500,9866,,,,,,
6501,9867,,,,,,
6502,9868,,,,,,
6503,9869,,,,,,
6504,9870,,,,,,
6505,9871,,,,,,
6506,9872,,,,,,
6507,9873,,,,,,
6508,9874,,,,,,
6509,9875,,,,,,
6510,9876,,,,,,
6511,9877,,,,,,
6512,9878,,,,,,
6513,9879,,,,,,
6514,9880,,,,,,
6515,9881,,,,,,
6516,9882,,,,,,
6517,9883,,,,,,
6518,9884,,,,,,
6519,9885,,,,,,
6520,9886,,,,,,
6521,9887,,,,,,
6522,9888,,,,,,
6523,9889,,,,,,
6524,9890,,,,,,
6525,9891,,,,,,
6526,9892,,,,,,
6527,9893,,,,,,
6528,9894,,,,,,
6529,9895,,,,,,
6530,9896,,,,,,
6531,9897,,,,,,
6532,9898,,,,,,
6533,9899,,,,,,
6534,9900,,,,,,
6535,9901,,,,,,
6536,9902,,,,,,
6537,9903,,,,,,
6538,9904,,,,,,
6539,9905,,,,,,
6540,9906,,,,,,
6541,9907,,,,,,
6542,9908,,,,,,
6543,9909,,,,,,
6544,9910,,,,,,
6545,9911,,,,,,
6546,9912,,,,,,
6547,9913,,,,,,
6548,9914,,,,,,
6549,9915,,,,,,
6550,9916,,,,,,
6551,9917,,,,,,
6552,9918,,,,,,
6553,9919,,,,,,
6554,9920,,,,,,
6555,9921,,,,,,
6556,9922,,,,,,
6557,9923,,,,,,
6558,9924,,,,,,
6559,9925,,,,,,
6560,9926,,,,,,
6561,9927,,,,,,
6562,9928,,,,,,
6563,9929,,,,,,
6564,9930,,,,,,
6565,9931,,,,,,
6566,9932,,,,,,
6567,9933,,,,,,
6568,9934,,,,,,
6569,9935,,,,,,
6570,9936,,,,,,
6571,9937,,,,,,
6572,9938,,,,,,
6573,9939,,,,,,
6574,9940,,,,,,
6575,9941,,,,,,
6576,9942,,,,,,
6577,9943,,,,,,
6578,9944,,,,,,
6579,9945,,,,,,
6580,9946,,,,,,
6581,9947,,,,,,
6582,9948,,,,,,
6583,9949,,,,,,
6584,9950,,,,,,
6585,9951,,,,,,
6586,9952,,,,,,
6587,9953,,,,,,
6588,9954,,,,,,
6589,9955,,,,,,
6590,9956,,,,,,
6591,9957,,,,,,
6592,9958,,,,,,
6593,9959,,,,,,
6594,9960,,,,,,
6595,9961,,,,,,
6596,9962,,,,,,
6597,9963,,,,,,
6598,9964,,,,,,
6599,9965,,,,,,
6600,9966,,,,,,
6601,9967,,,,,,
6602,9968,,,,,,
6603,9969,,,,,,
6604,9970,,,,,,
6605,9971,,,,,,
6606,9972,,,,,,
6607,9973,,,,,,
6608,9974,,,,,,
6609,9975,,,,,,
6610,9976,,,,,,
6611,9977,,,,,,
6612,9978,,,,,,
6613,9979,,,,,,
6614,9980,,,,,,
6615,9981,,,,,,
6616,9982,,,,,,
6617,9983,,,,,,
6618,9984,,,,,,
6619,9985,,,,,,
6620,9986,,,,,,
6621,9987,,,,,,
6622,9988,,,,,,
6623,9989,,,,,,
6624,9990,,,,,,
6625,9991,,,,,,
6626,9992,,,,,,
6627,9993,,,,,,
6628,9994,,,,,,
6629,9995,,,,,,
6630,9996,,,,,,
6631,9997,,,,,,
6632,9998,,,,,,
6633,9999,,,,,,
6634,10000,,,,,,
6635,10001,,,,,,
6636,10002,,,,,,
6637,10003,,,,,,
6638,10004,,,,,,
6639,10005,,,,,,
6640,10006,,,,,,
6641,10007,,,,,,
6642,10008,,,,,,
6643,10009,,,,,,
6644,10010,,,,,,
6645,10011,,,,,,
6646,10012,,,,,,
6647,10013,,,,,,
6648,10014,,,,,,
6649,10015,,,,,,
6650,10016,,,,,,
6651,10017,,,,,,
6652,10018,,,,,,
6653,10019,,,,,,
6654,10020,,,,,,
6655,10021,,,,,,
6656,10022,,,,,,
6657,10023,,,,,,
6658,10024,,,,,,
6659,10025,,,,,,
6660,10026,,,,,,
6661,10027,,,,,,
6662,10028,,,,,,
6663,10029,,,,,,
6664,10030,,,,,,
6665,10031,,,,,,
6666,10032,,,,,,
6667,10033,,,,,,
6668,10034,,,,,,
6669,10035,,,,,,
6670,10036,,,,,,
6671,10037,,,,,,
6672,10038,,,,,,
6673,10039,,,,,,
6674,10040,,,,,,
6675,10041,,,,,,
6676,10042,,,,,,
6677,10043,,,,,,
6678,10044,,,,,,
6679,10045,,,,,,
6680,10046,,,,,,
6681,10047,,,,,,
6682,10048,,,,,,
6683,10049,,,,,,
6684,10050,,,,,,
6685,10051,,,,,,
6686,10052,,,,,,
6687,10053,,,,,,
6688,10054,,,,,,
6689,10055,,,,,,
6690,10056,,,,,,
6691,10057,,,,,,
6692,10058,,,,,,
6693,10059,,,,,,
6694,10060,,,,,,
6695,10061,,,,,,
6696,10062,,,,,,
6697,10063,,,,,,
6698,10064,,,,,,
6699,10065,,,,,,
6700,10066,,,,,,
6701,10067,,,,,,
6702,10068,,,,,,
6703,10069,,,,,,
6704,10070,,,,,,
6705,10071,,,,,,
6706,10072,,,,,,
6707,10073,,,,,,
6708,10074,,,,,,
6709,10075,,,,,,
6710,10076,,,,,,
6711,10077,,,,,,
6712,10078,,,,,,
6713,10079,,,,,,
6714,10080,,,,,,
6715,10081,,,,,,
6716,10082,,,,,,
6717,10083,,,,,,
6718,10084,,,,,,
6719,10085,,,,,,
6720,10086,,,,,,
6721,10087,,,,,,
6722,10088,,,,,,
6723,10089,,,,,,
6724,10090,,,,,,
6725,10091,,,,,,
6726,10092,,,,,,
6727,10093,,,,,,
6728,10094,,,,,,
6729,10095,,,,,,
6730,10096,,,,,,
6731,10097,,,,,,
6732,10098,,,,,,
6733,10099,,,,,,
6734,10100,,,,,,
6735,10101,,,,,,
6736,10102,,,,,,
6737,10103,,,,,,
6738,10104,,,,,,
6739,10105,,,,,,
6740,10106,,,,,,
6741,10107,,,,,,
6742,10108,,,,,,
6743,10109,,,,,,
6744,10110,,,,,,
6745,10111,,,,,,
6746,10112,,,,,,
6747,10113,,,,,,
6748,10114,,,,,,
6749,10115,,,,,,
6750,10116,,,,,,
6751,10117,,,,,,
6752,10118,,,,,,
6753,10119,,,,,,
6754,10120,,,,,,
6755,10121,,,,,,
6756,10122,,,,,,
6757,10123,,,,,,
6758,10124,,,,,,
6759,10125,,,,,,
6760,10126,,,,,,
6761,10127,,,,,,
6762,10128,,,,,,
6763,10129,,,,,,
6764,10130,,,,,,
6765,10131,,,,,,
6766,10132,,,,,,
6767,10133,,,,,,
6768,10134,,,,,,
6769,10135,,,,,,
6770,10136,,,,,,
6771,10137,,,,,,
6772,10138,,,,,,
6773,10139,,,,,,
6774,10140,,,,,,
6775,10141,,,,,,
6776,10142,,,,,,
6777,10143,,,,,,
6778,10144,,,,,,
6779,10145,,,,,,
6780,10146,,,,,,
6781,10147,,,,,,
6782,10148,,,,,,
6783,10149,,,,,,
6784,10150,,,,,,
6785,10151,,,,,,
6786,10152,,,,,,
6787,10153,,,,,,
6788,10154,,,,,,
6789,10155,,,,,,
6790,10156,,,,,,
6791,10157,,,,,,
6792,10158,,,,,,
6793,10159,,,,,,
6794,10160,,,,,,
6795,10161,,,,,,
6796,10162,,,,,,
6797,10163,,,,,,
6798,10164,,,,,,
6799,10165,,,,,,
6800,10166,,,,,,
6801,10167,,,,,,
6802,10168,,,,,,
6803,10169,,,,,,
6804,10170,,,,,,
6805,10171,,,,,,
6806,10172,,,,,,
6807,10173,,,,,,
6808,10174,,,,,,
6809,10175,,,,,,
6810,10176,,,,,,
6811,10177,,,,,,
6812,10178,,,,,,
6813,10179,,,,,,
6814,10180,,,,,,
6815,10181,,,,,,
6816,10182,,,,,,
6817,10183,,,,,,
6818,10184,,,,,,
6819,10185,,,,,,
6820,10186,,,,,,
6821,10187,,,,,,
6822,10188,,,,,,
6823,10189,,,,,,
6824,10190,,,,,,
6825,10191,,,,,,
6826,10192,,,,,,
6827,10193,,,,,,
6828,10194,,,,,,
6829,10195,,,,,,
6830,10196,,,,,,
6831,10197,,,,,,
6832,10198,,,,,,
6833,10199,,,,,,
6834,10200,,,,,,
6835,10201,,,,,,
6836,10202,,,,,,
6837,10203,,,,,,
6838,10204,,,,,,
6839,10205,,,,,,
6840,10206,,,,,,
6841,10207,,,,,,
6842,10208,,,,,,
6843,10209,,,,,,
6844,10210,,,,,,
6845,10211,,,,,,
6846,10212,,,,,,
6847,10213,,,,,,
6848,10214,,,,,,
6849,10215,,,,,,
6850,10216,,,,,,
6851,10217,,,,,,
6852,10218,,,,,,
6853,10219,,,,,,
6854,10220,,,,,,
6855,10221,,,,,,
6856,10222,,,,,,
6857,10223,,,,,,
6858,10224,,,,,,
6859,10225,,,,,,
6860,10226,,,,,,
6861,10227,,,,,,
6862,10228,,,,,,
6863,10229,,,,,,
6864,10230,,,,,,
6865,10231,,,,,,
6866,10232,,,,,,
6867,10233,,,,,,
6868,10234,,,,,,
6869,10235,,,,,,
6870,10236,,,,,,
6871,10237,,,,,,
6872,10238,,,,,,
6873,10239,,,,,,
6874,10240,,,,,,
6875,10241,,,,,,
6876,10242,,,,,,
6877,10243,,,,,,
6878,10244,,,,,,
6879,10245,,,,,,
6880,10246,,,,,,
6881,10247,,,,,,
6882,10248,,,,,,
6883,10249,,,,,,
6884,10250,,,,,,
6885,10251,,,,,,
6886,10252,,,,,,
6887,10253,,,,,,
6888,10254,,,,,,
6889,10255,,,,,,
6890,10256,,,,,,
6891,10257,,,,,,
6892,10258,,,,,,
6893,10259,,,,,,
6894,10260,,,,,,
6895,10261,,,,,,
6896,10262,,,,,,
6897,10263,,,,,,
6898,10264,,,,,,
6899,10265,,,,,,
6900,10266,,,,,,
6901,10267,,,,,,
6902,10268,,,,,,
6903,10269,,,,,,
6904,10270,,,,,,
6905,10271,,,,,,
6906,10272,,,,,,
6907,10273,,,,,,
6908,10274,,,,,,
6909,10275,,,,,,
6910,10276,,,,,,
6911,10277,,,,,,
6912,10278,,,,,,
6913,10279,,,,,,
6914,10280,,,,,,
6915,10281,,,,,,
6916,10282,,,,,,
6917,10283,,,,,,
6918,10284,,,,,,
6919,10285,,,,,,
6920,10286,,,,,,
6921,10287,,,,,,
6922,10288,,,,,,
6923,10289,,,,,,
6924,10290,,,,,,
6925,10291,,,,,,
6926,10292,,,,,,
6927,10293,,,,,,
6928,10294,,,,,,
6929,10295,,,,,,
6930,10296,,,,,,
6931,10297,,,,,,
6932,10298,,,,,,
6933,10299,,,,,,
6934,10300,,,,,,
6935,10301,,,,,,
6936,10302,,,,,,
6937,10303,,,,,,
6938,10304,,,,,,
6939,10305,,,,,,
6940,10306,,,,,,
6941,10307,,,,,,
6942,10308,,,,,,
6943,10309,,,,,,
6944,10310,,,,,,
6945,10311,,,,,,
6946,10312,,,,,,
6947,10313,,,,,,
6948,10314,,,,,,
6949,10315,,,,,,
6950,10316,,,,,,
6951,10317,,,,,,
6952,10318,,,,,,
6953,10319,,,,,,
6954,10320,,,,,,
6955,10321,,,,,,
6956,10322,,,,,,
6957,10323,,,,,,
6958,10324,,,,,,
6959,10325,,,,,,
6960,10326,,,,,,
6961,10327,,,,,,
6962,10328,,,,,,
6963,10329,,,,,,
6964,10330,,,,,,
6965,10331,,,,,,
6966,10332,,,,,,
6967,10333,,,,,,
6968,10334,,,,,,
6969,10335,,,,,,
6970,10336,,,,,,
6971,10337,,,,,,
6972,10338,,,,,,
6973,10339,,,,,,
6974,10340,,,,,,
6975,10341,,,,,,
6976,10342,,,,,,
6977,10343,,,,,,
6978,10344,,,,,,
6979,10345,,,,,,
6980,10346,,,,,,
6981,10347,,,,,,
6982,10348,,,,,,
6983,10349,,,,,,
6984,10350,,,,,,
6985,10351,,,,,,
6986,10352,,,,,,
6987,10353,,,,,,
6988,10354,,,,,,
6989,10355,,,,,,
6990,10356,,,,,,
6991,10357,,,,,,
6992,10358,,,,,,
6993,10359,,,,,,
6994,10360,,,,,,
6995,10361,,,,,,
6996,10362,,,,,,
6997,10363,,,,,,
6998,10364,,,,,,
6999,10365,,,,,,
7000,10366,,,,,,
7001,10367,,,,,,
7002,10368,,,,,,
7003,10369,,,,,,
7004,10370,,,,,,
7005,10371,,,,,,
7006,10372,,,,,,
7007,10373,,,,,,
7008,10374,,,,,,
7009,10375,,,,,,
7010,10376,,,,,,
7011,10377,,,,,,
7012,10378,,,,,,
7013,10379,,,,,,
7014,10380,,,,,,
7015,10381,,,,,,
7016,10382,,,,,,
7017,10383,,,,,,
7018,10384,,,,,,
7019,10385,,,,,,
7020,10386,,,,,,
7021,10387,,,,,,
7022,10388,,,,,,
7023,10389,,,,,,
7024,10390,,,,,,
7025,10391,,,,,,
7026,10392,,,,,,
7027,10393,,,,,,
7028,10394,,,,,,
7029,10395,,,,,,
7030,10396,,,,,,
7031,10397,,,,,,
7032,10398,,,,,,
7033,10399,,,,,,
7034,10400,,,,,,
7035,10401,,,,,,
7036,10402,,,,,,
7037,10403,,,,,,
7038,10404,,,,,,
7039,10405,,,,,,
7040,10406,,,,,,
7041,10407,,,,,,
7042,10408,,,,,,
7043,10409,,,,,,
7044,10410,,,,,,
7045,10411,,,,,,
7046,10412,,,,,,
